CUST_ID,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11821,0.25,0,0,4,4500,297.276499,143.808363,0.333333,12
C11822,0.75,0.166667,5,20,3000,1564.459934,2019.019279,0,12
C11823,1,0,0,82,3500,4061.48987,333.50034,0,12
C11824,0.916667,0,0,28,4500,1828.116915,166.497851,0.583333,12
C11825,0.916667,0,0,55,18000,13535.67697,352.090849,1,12
C11826,0,0,0,1,1000,1293.650192,9957.74274,0,12
C11827,1,0,0,208,15500,2740.09442,2621.071099,0,12
C11828,0.916667,0,0,12,1500,1575.457164,6422.472544,0,12
C11829,0.416667,0.25,4,8,11500,2167.822526,1433.734576,0,12
C11830,1,0,0,13,2600,2875.999728,489.750966,0,12
C11831,1,0,0,19,10500,1695.90191,419.784527,0,12
C11832,0.916667,0,0,36,10500,4177.324826,4264.641552,0,12
C11833,0.916667,0,0,12,1200,559.813964,198.618741,0.333333,12
C11834,0,0.777778,21,0,6000,331.450159,443.57704,0,9
C11835,1,0,0,37,4000,5981.014712,1542.926815,0,12
C11836,0,0.25,4,0,1500,1381.061656,266.359712,0,12
C11837,0,0.416667,6,0,8500,1089.772516,1564.04788,0,12
C11838,0,1,42,0,10000,6834.695342,2716.326216,0,12
C11839,0,0.166667,2,0,2500,559.499889,56.150133,0.25,12
C11840,0.25,0.083333,3,8,2200,1181.14154,225.348166,0,12
C11841,0.916667,0.583333,13,38,15500,3624.231423,4804.430447,0,12
C11842,1,0,0,38,10000,1731.530778,129.508802,0.545455,12
C11843,0,0.166667,2,0,1500,528.262752,344.758313,0,12
C11844,0.75,0,0,59,6500,2546.344149,4299.471274,0,12
C11845,0,0.083333,1,5,3000,1473.641228,328.114324,0.083333,12
C11846,0,0.166667,2,0,1800,684.599962,311.075432,0,12
C11847,0,0.272727,9,5,4500,1345.099869,3937.465141,0,11
C11848,0,0.083333,1,12,4500,1481.910221,1496.978704,0,12
C11849,0,0.083333,1,0,8500,662.387331,260.277533,0,12
C11850,0.833333,0,0,13,1200,482.355548,946.189043,0,12
C11851,0.833333,0,0,31,13500,2238.594868,171.648662,1,12
C11852,0.5,0,0,8,3000,1037.958748,1405.916655,0,12
C11853,0,0,0,3,5000,450.83685,132.752406,0.5,12
C11854,0.25,0,0,3,10500,2163.154746,3228.084937,0,12
C11855,0,0.333333,7,0,12000,1685.554741,2145.585863,0,12
C11856,0.833333,0,0,22,1500,492.184722,745.734369,0,12
C11857,1,0,0,37,5000,2635.439016,4247.46441,0,12
C11858,0,0.25,3,1,3100,503.196519,815.400611,0,12
C11859,0,0.416667,6,0,6500,4119.519203,955.260042,0,12
C11860,0,0.333333,4,0,1500,340.239419,517.593629,0,12
C11861,0,0.5,9,0,7500,1863.404442,2228.516092,0,12
C11862,0,0.166667,3,0,1700,540.406147,508.668881,0,12
C11863,1,0,0,36,1500,1019.454819,2134.562981,0,12
C11864,0,0.166667,6,1,4000,663.651176,69.241728,0,12
C11865,0,0,0,13,2000,704.24077,795.859808,0,12
C11866,1,0,0,21,5000,1075.317643,188.241729,0.083333,12
C11867,0,0,0,1,1500,337.890842,337.424016,0,11
C11868,0.375,0.25,8,8,2500,664.112193,459.980824,0,8
C11869,0.083333,0,0,3,6000,2224.187609,382.929831,0.083333,12
C11870,0,0.583333,9,0,5500,2422.095104,2233.338791,0,12
C11871,0,0.25,11,0,8000,8559.584636,755.628834,0.166667,12
C11872,0,0,0,1,4000,329.582826,174.978044,0,12
C11873,0,0.083333,2,24,2500,560.757972,447.234777,0,12
C11874,1,0,0,21,10000,1480.49182,147.450493,0.545455,12
C11875,0.5,0,0,28,2000,586.263693,1190.488094,0,12
C11876,0,0.333333,6,1,1700,689.279807,1101.99844,0,12
C11877,1,0.833333,23,115,12500,4054.579469,2998.465025,0,12
C11878,0,0.166667,2,0,4000,789.692304,941.569,0,12
C11879,0,0.083333,1,0,1200,0,,0,12
C11880,0.416667,0,0,9,2500,740.165746,1096.264703,0,12
C11881,0.916667,0,0,21,9000,922.71497,171.595701,0.75,12
C11882,0.75,0.166667,2,20,1800,1018.197785,684.453198,0,12
C11883,0.166667,0,0,8,4000,827.889811,188.185292,0,12
C11884,1,0,0,71,10000,1331.175753,1206.79054,0,12
C11885,0,0.166667,3,0,3500,181.018701,341.269008,0,12
C11886,0.75,0.083333,2,23,5000,2250.036431,180.605564,0.5,12
C11887,0.666667,0,0,39,7000,1045.881353,1194.290831,0,12
C11888,0.818182,0,0,9,2500,282.956764,189.443558,0,11
C11889,0.666667,0.166667,6,24,5500,1390.662933,3999.109938,0,12
C11890,0,0,0,1,2500,557.897488,204.561603,0,12
C11892,0,0.25,10,0,5000,1030.120113,1162.586801,0,12
C11893,0,0.333333,9,1,11500,1543.541917,2818.721047,0,12
C11894,0.5,0,0,6,7500,485.108353,98.722488,0.545455,12
C11895,0.583333,0,0,17,7500,1129.696171,177.258588,1,12
C11896,0.666667,0.166667,2,25,12000,1920.45776,1795.652542,0,12
C11897,1,0,0,66,7500,3984.42893,3453.797867,0,12
C11898,0.583333,0,0,12,12000,2529.45977,227.892037,0,12
C11899,0.5,0,0,8,6000,960.373775,175.898057,1,12
C11900,0.416667,0,0,7,1000,1221.513652,10800.04619,0.083333,12
C11901,0.166667,0.166667,2,20,1200,654.24428,1296.173027,0,12
C11902,0.666667,0.083333,2,16,6000,3140.402423,2949.001145,0,12
C11903,1,0,0,33,5000,6752.531183,1468.156345,0,12
C11904,1,0,0,12,1500,431.443959,,0,12
C11905,1,0,0,44,1000,1410.009813,3446.470208,0,12
C11906,1,0.25,4,50,12500,1863.944131,1830.532435,0,12
C11907,0,0.1,1,0,1500,543.82992,64.977254,0,10
C11908,0.166667,0,0,9,2600,903.603701,519.561892,0.285714,12
C11909,0,0,0,12,3000,478.833594,164.997774,0.4,12
C11910,0,0,0,13,3500,597.96043,168.622192,0,12
C11911,0,0,0,1,3000,886.663668,939.459896,0,12
C11912,1,0.166667,14,110,16000,17068.96724,6687.965212,0.083333,12
C11913,0,0.166667,2,19,3000,757.327536,686.941106,0,12
C11914,0,0.090909,1,1,6000,732.471319,512.458262,0,11
C11915,0.166667,0.333333,7,3,3000,967.657856,1317.330243,0,12
C11916,1,0,0,39,5000,338.79121,170.609681,0,12
C11917,0,0.181818,9,0,9000,718.95107,1160.439791,0,11
C11918,1,0.083333,1,41,12000,955.30285,962.880942,0,12
C11919,0,0.666667,15,0,10500,1376.688305,1539.532191,0,12
C11920,0.166667,0.083333,1,6,8500,435.600387,188.836554,0.3,12
C11921,1,0,0,30,3000,276.166583,193.830954,0,12
C11922,1,0,0,41,4000,2261.352187,176.531272,0.916667,12
C11924,0.75,0.166667,4,25,1200,1391.068932,187.144712,0,12
C11925,0.166667,0,0,5,2500,844.120402,25.455716,0,12
C11926,0.416667,0.333333,4,27,14500,2034.929239,1064.251367,0,12
C11927,0.916667,0,0,20,1200,863.485864,186.52878,0,12
C11928,0,0.1,2,0,3000,707.767429,637.97592,0,10
C11929,0.916667,0.083333,7,37,15000,4711.567357,1308.759437,0,12
C11930,0.166667,0,0,4,6000,1104.875573,168.561947,1,12
C11931,0,0.166667,2,0,1500,276.630198,504.836908,0,12
C11932,0,0,0,5,4000,2386.982592,667.024916,0,12
C11933,0.583333,0,0,29,12000,1842.340524,110.44378,0.454545,12
C11934,0,0.166667,2,0,1200,3303.660591,303.152869,0.111111,12
C11935,0.75,0,0,10,1000,383.914659,192.645506,0.25,12
C11936,0,0.166667,3,0,1500,721.897274,273.128967,0,12
C11937,0.666667,0,0,12,1200,283.608489,282.489805,0,12
C11938,0.583333,0,0,11,8500,371.314009,178.045751,0,12
C11939,0,0.181818,7,0,1200,240.088742,283.359039,0,11
C11940,0.75,0,0,16,10000,837.801642,193.410391,0.333333,12
C11941,0.333333,0,0,11,4000,1333.87748,32.779615,0,12
C11942,1,0,0,22,3000,338.977714,399.110239,0,12
C11943,0.916667,0.416667,10,52,4050,2121.026757,1837.003889,0,12
C11944,0,0,0,1,6500,1240.766161,230.983088,0,12
C11945,0.083333,0.333333,10,1,6000,598.08223,1307.447265,0,12
C11946,0.166667,0,0,19,7500,652.002188,171.056157,0,12
C11947,0.083333,0,0,7,12500,1372.959063,775.796181,0,12
C11948,0,0.083333,1,0,10000,3902.376688,124.094651,0.090909,12
C11949,0,0,0,8,13000,1113.408654,93.234625,0.3,12
C11950,0.333333,0,0,6,4000,1386.413639,110.535797,0,12
C11951,0.25,0,0,7,10500,1034.7342,222.733821,1,12
C11952,0,0.714286,11,0,1500,171.694194,149.40891,0,7
C11953,0.833333,0,0,44,14000,1560.047704,81.334001,0.363636,12
C11954,0,0,0,3,6500,1556.574701,238.440314,0,10
C11955,1,0,0,147,6000,2726.198575,966.350823,0,12
C11956,0,0.416667,5,2,4000,511.525617,439.577818,0,12
C11957,0,0.083333,1,0,2100,341.940624,754.672615,0,12
C11958,0.857143,0.285714,3,7,1500,310.700827,298.330185,0,7
C11959,0,0.083333,1,7,7500,625.414678,402.131301,0,12
C11960,0.666667,0,0,10,3000,1336.493092,154.164663,0.777778,12
C11961,0,0,0,3,5500,254.733329,218.279194,0,12
C11962,0.5,0,0,6,2000,139.914571,153.668941,0,12
C11963,0,0.375,6,0,9500,996.182712,1093.098388,0,8
C11964,0.75,0,0,40,5500,1245.201203,679.379333,0,12
C11965,0.416667,0.166667,3,44,5500,9481.484058,846.555233,0.083333,12
C11966,0,0.666667,24,0,8500,2645.690806,2530.438744,0,12
C11967,0,0.083333,1,0,6500,7189.695757,626.075406,0.166667,12
C11968,1,0,0,65,3000,2089.598011,170.955794,0.083333,12
C11969,0.166667,0.666667,17,5,9500,1384.838966,1266.931932,0,12
C11970,0.416667,0,0,16,7500,2181.215224,148.095996,0.875,12
C11971,0.75,0.666667,10,10,9500,4897.570343,1460.924018,0,12
C11972,0.583333,0,0,13,1200,477.482016,345.156866,0,12
C11973,0.166667,0,0,6,3000,336.521212,381.780101,0,12
C11974,1,0,0,273,6000,3597.677582,3838.484817,0,12
C11975,0.363636,0.727273,107,9,7000,9221.922948,537.180986,0.142857,11
C11976,1,0,0,17,2500,371.387459,176.24916,0.090909,12
C11977,1,0.25,3,38,9500,4419.287987,613.846694,0,12
C11978,0,0.166667,2,0,3500,1408.880515,244.822266,0,12
C11979,0.166667,0.583333,18,19,6000,1572.554124,1921.636378,0,12
C11980,1,0,0,20,6300,495.133413,500.750411,0,12
C11981,0,0.666667,29,0,8000,1476.335057,1555.563621,0,12
C11982,0,0.666667,22,0,13000,3933.35535,5601.587776,0,12
C11983,0.583333,0.25,6,17,1200,467.463129,856.600588,0,12
C11984,0.363636,0.090909,1,7,2400,635.314875,259.501896,0,11
C11985,0.75,0.916667,25,11,4000,6445.786897,6059.764322,0,12
C11986,0,0.333333,5,0,9500,2535.922657,2245.846623,0,12
C11987,0,0.875,52,1,7000,1304.362846,1642.26745,0,8
C11988,1,0,0,13,2000,472.60055,175.276653,1,12
C11989,0.666667,0.416667,5,8,1500,1377.984542,123.057328,0.75,12
C11990,0,0.333333,5,0,1500,395.486928,513.397785,0,12
C11991,0.916667,0,0,26,3000,473.166128,193.267629,0,12
C11992,0.833333,0.416667,10,14,2500,2483.286273,1036.05709,0,12
C11993,1,0,0,12,6000,631.025111,487.037113,0,12
C11994,0,0.166667,2,0,1950,458.841298,601.121867,0,12
C11995,0,0.4,12,0,7000,316.025009,1206.81646,0,10
C11996,0,0.333333,9,0,2500,1566.483167,391.114652,0,12
C11997,0,0.181818,2,0,1500,152.324616,3244.712702,0,11
C11998,0.916667,0.5,8,16,15000,1987.085155,2931.217581,0,12
C11999,0,0.5,9,0,5000,613.553141,633.691762,0,6
C12000,0,0.083333,1,0,6500,851.637227,179.172425,0,12
C12001,0.166667,0,0,4,5000,197.074177,173.057909,0,12
C12002,0,0.25,2,1,3000,1914.038297,129.180504,0.142857,8
C12004,0,0,0,1,1500,351.864266,5104.500905,0,12
C12005,0,0.25,2,2,11000,6684.559773,77.662523,0,8
C12006,1,0.833333,37,69,15500,12487.36815,2074.900111,0.083333,12
C12007,0.916667,0.416667,6,29,8500,1625.320799,1608.307521,0,12
C12008,0,0,0,22,1800,258.034145,376.716571,0,12
C12009,1,0,0,28,7500,1184.723606,245.887258,0,12
C12010,0.75,0,0,10,3000,125.140043,82.820029,0.2,12
C12011,0.833333,0,0,39,1800,1380.904206,156.994712,0.363636,12
C12012,1,0.333333,12,35,4000,1049.378278,1100.812257,0,12
C12013,0,0.583333,19,0,4000,674.881553,1362.230185,0,12
C12014,0,0.25,6,0,3666.666667,5126.650633,654.751791,0.125,12
C12015,1,0,0,25,7500,832.687649,764.627545,0,12
C12016,0.833333,0,0,102,7500,5851.06442,492.87619,0,12
C12017,0.416667,0.25,3,21,15000,1718.461993,1495.799354,0,12
C12018,0,0.333333,6,1,200,255.103798,198.933162,0,12
C12019,0.888889,0,0,23,1000,367.258695,134.119873,0.428571,9
C12020,1,0.416667,12,23,8500,1303.904127,1834.59712,0,12
C12021,0.583333,0,0,28,3000,561.592591,1691.887852,0,12
C12022,0.5,0,0,33,8500,1828.965006,1313.883915,0,12
C12023,0.416667,0,0,7,1700,911.371697,179.244755,0,12
C12024,0.25,0,0,15,12500,6084.947427,722.986478,0,12
C12025,0,0.666667,23,1,9000,2266.903508,385.237167,0,12
C12026,0.888889,0.222222,4,9,5000,2312.470872,288.48652,0,9
C12027,0,0,0,13,7000,544.044265,164.607409,0,12
C12028,0,0.083333,1,0,1200,276.73092,283.18296,0,12
C12029,0,0.166667,2,0,2100,1117.714796,459.782873,0,12
C12030,1,0,0,12,1500,152.754759,157.90404,0.083333,12
C12031,0.666667,0,0,22,6000,641.03397,1268.590924,0,12
C12032,0,0.25,3,1,2500,9858.055448,737.68264,0.5,12
C12033,0.454545,0,0,5,7500,338.565785,85.843124,0.5,11
C12034,0,0.375,8,0,2500,2986.36061,487.912459,0.166667,8
C12035,0.25,0.083333,1,10,2000,2194.901135,2095.016662,0,12
C12036,1,0,0,34,6500,667.73252,537.415298,0,12
C12037,0,0.25,10,0,4000,555.202392,693.582286,0,12
C12038,0.083333,0,0,16,9500,912.762084,168.173968,0.181818,12
C12039,0,0.083333,1,7,12500,1113.279765,1634.9904,0,12
C12040,0.666667,0,0,11,9100,383.100848,175.869439,0.181818,12
C12041,0.833333,0,0,10,1500,102.848649,0.019163,0,12
C12042,0.5,0,0,30,7500,2204.789548,186.937922,0.083333,12
C12043,0,0.25,3,1,3000,579.527874,1323.695647,0,12
C12044,0,0,0,1,3000,675.426241,672.964531,0,12
C12045,0.166667,0,0,9,4500,892.146005,69.378949,0,12
C12046,0.416667,0.5,10,18,12000,19143.03225,2618.798545,0,12
C12047,0,0.333333,5,0,10000,1462.710828,748.95592,0,12
C12048,1,0,0,17,2500,1081.54001,179.8235,1,12
C12049,1,0.083333,1,39,4000,6486.900601,173.296445,0.2,12
C12050,0,0.083333,2,0,3500,510.126277,558.162379,0,12
C12051,0,0.25,15,0,9000,10720.57047,3284.528716,0,12
C12052,1,0,0,13,1000,616.193938,8289.636536,0,12
C12053,0,0,0,11,1600,830.768021,1017.533824,0,12
C12054,0.916667,0,0,185,3000,14399.70318,310.712671,0.916667,12
C12055,0,0.166667,4,1,1800,554.101761,556.407341,0,12
C12056,0,0,0,11,2100,622.542212,1252.200387,0,6
C12057,0,0.166667,5,3,3700,2333.389981,475.983876,0.111111,12
C12058,0,0,0,1,7500,88.090034,56.690917,0,12
C12059,0.666667,0.111111,1,20,1500,938.36331,127.327376,0.6,9
C12060,0.75,0.166667,2,23,7100,792.597997,1003.87006,0,12
C12061,0,0.25,4,0,1600,404.150829,740.836747,0,12
C12062,0.583333,0,0,11,1500,215.258602,138.420441,0.272727,12
C12063,0,0.083333,2,0,18000,7705.86499,166.965184,0,12
C12064,0,0.166667,4,0,10000,2335.88734,2531.968747,0,12
C12065,0,0.083333,1,0,1950,542.414342,569.427263,0,12
C12066,0,0.583333,14,0,11000,1910.836769,3385.385063,0,12
C12067,0.5,0,0,15,11000,2218.323066,454.602396,0,12
C12068,0,0,0,1,1800,268.295902,289.110551,0,12
C12069,0,0,0,1,14000,1262.608728,1163.798856,0,12
C12070,0.916667,0.083333,1,21,1200,810.831681,747.131941,0,12
C12071,0,0.285714,6,0,4200,390.289118,935.43069,0,7
C12072,0.416667,0,0,14,3000,206.102367,382.086744,0,12
C12073,0.25,0.166667,4,11,1000,254.635576,375.38376,0,12
C12074,0.166667,0,0,3,8500,2088.919798,238.591204,0,12
C12075,1,0,0,28,4750,5978.807577,583.437092,0.083333,12
C12076,0.25,0,0,7,4500,478.461522,825.271126,0,12
C12077,0,0.25,4,0,8000,7823.096006,452.041254,0,12
C12078,1,0,0,171,15000,7303.897866,1395.715133,0,12
C12079,1,0.333333,5,36,10000,2766.13064,391.624583,0,12
C12080,0,0,0,5,11000,7103.026842,151.26551,0,12
C12081,1,0.333333,5,52,3900,772.320791,632.994269,0,12
C12082,0,0.25,3,0,7000,519.343097,607.30396,0,12
C12083,0.75,1,38,10,10000,2036.371171,2529.594963,0,12
C12084,0.583333,0,0,10,1500,1660.561025,344.810116,0,12
C12085,0,0,0,12,3500,328.171066,328.045032,0,12
C12086,1,0.083333,4,49,1000,3051.991292,3497.894585,0.083333,12
C12087,1,0,0,114,8000,6240.58958,219.062841,1,12
C12088,1,0,0,103,7500,7079.1781,645.403234,0,12
C12089,0,0,0,1,11000,1042.001588,,0,12
C12090,0,0,0,1,7500,0,,0,12
C12091,0,0.25,5,14,4000,475.066734,848.769861,0,12
C12092,0,0,0,26,4000,4004.905569,156.580586,0.714286,12
C12093,0.333333,0,0,14,7500,1318.460544,129.682608,0,12
C12094,1,0,0,18,2000,2221.896121,227.64056,0,12
C12095,0.75,0.083333,2,15,2300,2473.619496,462.38019,0.083333,12
C12096,0.666667,0,0,11,16000,699.466354,167.403184,0.583333,12
C12097,0.083333,0.916667,20,18,7000,3130.304246,2767.052658,0,12
C12098,0,0.25,6,0,1500,593.781355,242.578058,0,12
C12099,0,0.083333,1,0,4500,1431.650735,1496.831824,0,12
C12100,0.916667,0.166667,2,21,1800,559.708549,523.962466,0,12
C12101,0,0.083333,8,0,7500,1400.282454,4486.832622,0,12
C12102,0,0.25,13,1,4500,447.991795,1309.847772,0,8
C12103,1,0.333333,6,92,5000,1461.368469,1105.554363,0,12
C12104,0.333333,0,0,5,1200,360.303696,410.225607,0,12
C12105,1,0,0,12,1000,716.423692,871.852779,0,12
C12107,0,0.333333,16,1,1200,1483.636625,469.230578,0,12
C12108,0,0.25,6,1,2500,4678.254753,464.860442,0.083333,12
C12109,0,0.416667,7,5,6000,914.280246,932.394545,0,12
C12110,1,0.166667,6,119,5000,9006.196318,4513.48893,0.083333,12
C12111,0,0,0,30,2000,2100.802868,169.00964,0.916667,12
C12112,0.2,0.4,9,3,6000,756.247099,1379.468717,0,10
C12113,0,0.083333,1,0,1500,308.886492,468.194223,0,12
C12114,0,0.416667,5,0,4500,5709.181577,1535.930262,0.1,12
C12115,1,0,0,168,11500,12493.77894,1780.353532,0,12
C12116,0.416667,0,0,6,300,127.082375,93.717243,0.75,12
C12117,0.25,0,0,6,9500,950.735955,867.128283,0,12
C12118,1,0,0,81,8000,4901.164291,788.689176,0,12
C12119,0.166667,0,0,20,11000,3903.861413,806.9871,0,12
C12120,0,0.083333,2,0,3000,384.809455,912.399567,0,12
C12121,0.166667,0,0,6,1800,905.863527,271.464874,0,12
C12122,0,0.25,3,3,8000,943.446254,1064.27255,0,12
C12124,1,0,0,24,1500,3818.15076,941.610478,0,12
C12125,0.142857,0.142857,1,3,1200,0,,0,7
C12127,0,0.166667,4,0,3000,2489.260383,69.124834,0.083333,12
C12128,0,0.428571,8,0,10000,266.472386,708.09871,0,7
C12129,0,0,0,2,5500,593.220384,1159.310924,0,12
C12130,0,0,0,3,1600,501.655195,490.885882,0,12
C12131,0.142857,0.428571,4,2,9000,7821.035049,422.308422,0,7
C12132,0.083333,0,0,3,1500,523.235492,535.880979,0,12
C12133,1,0,0,232,7000,1541.979811,190.253479,1,12
C12134,0,0,0,4,6000,6360.427012,127.311184,1,12
C12135,1,0.083333,1,38,5000,684.699102,178.065401,0,12
C12136,0,0.916667,26,0,6500,1252.775151,1572.30984,0,12
C12137,0.833333,0,0,56,2500,2689.043472,350.182281,0.333333,12
C12138,0.5,0.416667,6,7,4000,1016.490545,1014.858941,0,12
C12139,0.166667,0,0,2,1200,318.843744,126.009475,0,12
C12140,0.833333,0.166667,4,46,9500,5097.91073,366.740483,0.083333,12
C12141,0,0.272727,12,1,3000,4022.440372,520.255336,0.125,11
C12142,0.916667,0,0,12,2500,357.776573,170.557326,0.75,12
C12143,0.583333,0,0,66,10000,11454.46623,910.850489,0,12
C12144,0,0,0,1,4500,801.18565,364.139587,0,12
C12145,1,0.416667,8,26,10500,2025.270282,2959.401317,0,12
C12146,0.75,0.5,8,14,12000,1907.16983,2144.047631,0,12
C12147,0.416667,0,0,22,6500,1985.047114,464.932133,0,12
C12148,1,0,0,50,6000,1648.50704,685.226291,0,12
C12149,0,0.333333,5,0,7500,932.601452,167.149574,0,12
C12150,1,0,0,14,2500,2694.972436,431.443631,0.083333,12
C12151,0.166667,0,0,3,1200,295.373115,320.830162,0,12
C12152,0.363636,0.545455,9,20,10100,1039.000037,886.050237,0,11
C12153,0.333333,0.25,6,5,4500,3763.240294,1818.174017,0,12
C12154,1,0,0,102,12500,2343.311066,2351.640064,0,12
C12155,0,0.416667,5,0,6500,805.79629,262.804339,0,12
C12156,0,0.083333,3,4,12000,1772.157134,2302.03915,0,12
C12157,0,0.142857,1,0,1500,2456.797947,85.271802,0.5,7
C12158,0.25,0.416667,14,63,6000,10079.38741,2045.063933,0.111111,12
C12159,1,0,0,12,1000,330.620032,539.543528,0,12
C12160,1,0,0,50,12000,1196.209266,183.557875,0.75,12
C12161,1,0.25,9,95,6000,3774.693285,955.03756,0,12
C12162,0,0.3,3,0,9500,684.398658,152.648955,0.285714,10
C12163,0,0.333333,4,0,1200,80.190719,199.745472,0,6
C12164,0,0,0,1,1200,289.967312,286.845297,0,10
C12165,0.416667,0,0,5,2000,477.592124,184.739137,0.571429,12
C12166,0,0.166667,3,0,6000,1083.406473,673.452218,0,12
C12167,0,0.416667,16,0,11500,20500.17323,799.436291,0.25,12
C12168,0.416667,0,0,10,13000,628.811269,92.899006,0.4,12
C12169,0.083333,0,0,10,6000,385.145146,275.434078,0,12
C12170,0,0,0,1,3000,467.674193,216.289689,0,12
C12171,0,0.25,3,0,3000,622.529592,622.651831,0,12
C12172,0,0.25,3,0,8500,1339.9697,880.459505,0,12
C12173,0.25,0,0,20,18500,643.541055,181.197901,0.916667,12
C12174,0,0.666667,9,0,1800,714.012374,659.746433,0,12
C12175,0.916667,0,0,67,3000,1871.658725,173.610118,0.727273,12
C12176,1,0,0,27,3500,1134.356357,185.277576,0.5,12
C12177,0,0.333333,4,0,2100,634.788341,808.539833,0,12
C12178,0.666667,0,0,34,1200,1731.206869,253.774892,0,12
C12179,0,0,0,1,6000,807.665219,1559.810579,0,12
C12180,0,0.166667,2,13,5000,1041.825559,1143.939064,0,12
C12181,1,0,0,74,7500,1631.166246,217.082846,0,12
C12182,0.333333,0,0,29,6000,1138.136359,162.528519,0.636364,12
C12183,0,0.111111,1,0,1800,338.019603,418.236345,0,9
C12184,0,0.083333,2,0,4500,1009.40361,280.243063,0,12
C12185,0,0.416667,10,0,3000,385.290048,473.106541,0,12
C12186,0,0.333333,4,0,6500,1127.493221,1005.215148,0,12
C12187,0,0.083333,3,0,1500,1656.765938,364.18588,0,12
C12188,0.75,0,0,10,3000,902.082618,411.544387,0,12
C12189,0,0.416667,5,2,1200,350.850434,284.605261,0,12
C12190,1,0,0,29,2600,1261.11301,1209.124265,0,12
C12191,1,0,0,30,10000,2018.393951,178.930636,0.833333,12
C12192,0.333333,0,0,17,3000,591.867645,157.374987,0.625,12
C12194,0.083333,0,0,4,1300,1162.790308,208.55975,0,12
C12195,0.416667,0,0,6,9500,1167.353193,172.959558,0.5,12
C12196,1,0,0,95,7500,3688.890803,190.88614,0.75,12
C12197,0.166667,0.166667,5,4,2500,568.336744,606.89303,0,12
C12198,0,0.666667,12,0,7500,2955.428583,2793.752245,0,12
C12199,1,0,0,31,7000,3291.320691,170.010384,0.833333,12
C12200,0,0,0,1,2300,111.559902,208.976648,0,12
C12201,1,0,0,12,1000,91.67226,165.656889,0,12
C12202,0.25,0,0,4,1400,426.263702,211.761556,0,12
C12203,1,0,0,55,4000,1458.490552,188.635203,0.75,12
C12204,0,0,0,4,8500,1499.598264,185.217625,0,12
C12205,0.5,0,0,19,7000,1522.895942,414.775083,0,12
C12206,0,0.083333,1,0,3000,685.053764,919.457678,0,12
C12207,1,0,0,43,11500,1166.117797,954.24196,0,12
C12208,0,0.090909,1,8,5000,3362.877104,164.400313,0.714286,11
C12209,0,0,0,2,9000,0,,0,10
C12210,0,0,0,15,13000,1917.817732,1643.130029,0,12
C12211,0.583333,0,0,7,2200,1312.375596,179.548143,0,12
C12212,0.416667,0.083333,2,7,8500,3799.466293,499.536689,0,12
C12213,0,0,0,19,4500,3728.70891,276.007263,0.272727,12
C12214,0.416667,0.166667,4,13,2500,195.490243,229.465974,0,12
C12215,0,0.25,4,0,3000,2804.403394,853.680867,0.111111,12
C12216,0,0.083333,1,0,6500,568.212802,308.89183,0,12
C12217,0,0,0,15,7500,3796.014359,180.308803,0.2,12
C12218,0.416667,0,0,6,1000,224.836018,89.18596,0.444444,12
C12219,0.833333,0.333333,11,53,5500,964.935365,1676.595311,0,6
C12220,1,0.083333,2,14,5000,1649.118645,2967.748073,0,12
C12221,0,0,0,21,13000,710.240283,171.20871,0.818182,12
C12222,0,0.083333,1,0,4500,715.12033,1220.49839,0,12
C12223,0,0.25,6,0,3000,944.591497,1249.695933,0,12
C12224,0.75,0,0,54,4500,951.372467,293.129375,0,12
C12225,0.75,0,0,31,1800,2096.121508,306.046439,0.083333,12
C12226,0.5,1,123,21,19600,39048.59762,5394.173671,0,12
C12227,0,0,0,2,3200,196.173726,14.037214,0,12
C12228,0.666667,0,0,16,6000,362.337779,295.29696,0,12
