CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11177,710.1991,1.0,3442.08,2718.42,723.66,0.0,1.0,0.833333,1.0,0.0,0.0,63.0,7000.0,3082.0376,231.79886,0.25,12.0
C11178,2847.6082,1.0,1399.05,383.05,1016.0,0.0,0.75,0.166667,0.583333,0.0,0.0,10.0,7500.0,1094.0038,888.8416,0.0,12.0
C11179,1596.0294,1.0,466.18,175.6,290.58,38.321808,0.727273,0.181818,0.545455,0.090909,1.0,15.0,1500.0,463.86118,1739.237,0.0,11.0
C11180,4461.1553,1.0,190.0,190.0,0.0,454.80423,0.090909,0.090909,0.0,0.090909,1.0,1.0,5000.0,1240.6207,1818.3771,0.0,11.0
C11181,2861.1375,1.0,0.0,0.0,0.0,265.06558,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,752.3655,786.9464,0.0,12.0
C11182,1180.7589,1.0,1274.54,396.24,878.3,0.0,0.833333,0.833333,0.416667,0.0,0.0,21.0,4500.0,1351.7875,285.4403,0.0,12.0
C11184,4613.5703,1.0,0.0,0.0,0.0,1728.3419,0.0,0.0,0.0,0.090909,1.0,0.0,6000.0,922.21893,1460.6353,0.0,11.0
C11185,126.12103,0.454545,590.0,590.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,1471.7202,156.32605,0.0,12.0
C11186,7638.3823,1.0,0.0,0.0,0.0,1405.7762,0.0,0.0,0.0,0.083333,4.0,0.0,15500.0,2284.3904,1970.3522,0.0,12.0
C11187,1931.8218,1.0,120.0,120.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2100.0,476.68207,751.90204,0.0,12.0
C11188,5538.647,1.0,460.57,460.57,0.0,2661.9705,0.333333,0.333333,0.0,0.25,6.0,6.0,9500.0,1253.7131,2103.457,0.0,12.0
C11189,1818.4412,1.0,904.3,0.0,904.3,0.0,1.0,0.0,1.0,0.0,0.0,54.0,1700.0,1251.1582,1750.3677,0.0,12.0
C11190,4550.718,1.0,2094.99,1357.0,737.99,2392.1865,1.0,0.5,1.0,0.166667,2.0,23.0,7600.0,3172.2644,1091.2814,0.0,12.0
C11192,741.29474,1.0,7096.36,4287.78,2808.58,0.0,1.0,1.0,1.0,0.0,0.0,84.0,7500.0,6642.3247,211.05363,1.0,12.0
C11193,802.6187,1.0,2860.32,2435.82,424.5,0.0,0.666667,0.416667,0.416667,0.0,0.0,28.0,4500.0,2024.5364,232.97847,0.0,12.0
C11195,645.2995,1.0,1310.84,690.0,620.84,76.36103,0.8,0.2,0.6,0.1,1.0,12.0,2500.0,1402.7606,158.91658,0.0,10.0
C11196,42.366062,0.818182,463.32,0.0,463.32,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,6500.0,499.85678,179.52423,0.714286,12.0
C11197,2127.0696,1.0,743.38,743.38,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,18.0,2100.0,1047.6079,4500.3774,0.0,12.0
C11198,34.20778,0.090909,2483.26,2483.26,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10000.0,29272.486,,0.0,12.0
C11199,76.05983,1.0,927.1,927.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1500.0,906.71265,163.26537,1.0,12.0
C11200,25.659372,0.181818,951.1,951.1,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,865.20886,108.418045,0.0,12.0
C11201,269.30923,1.0,280.25,0.0,280.25,0.0,0.916667,0.0,0.916667,0.0,0.0,19.0,2500.0,176.4158,184.47093,0.0,12.0
C11202,230.82388,1.0,1842.33,0.0,1842.33,0.0,0.916667,0.0,0.833333,0.0,0.0,12.0,3000.0,1651.1283,174.02043,0.333333,12.0
C11203,6.903243,0.727273,145.01,0.0,145.01,0.0,0.75,0.0,0.75,0.0,0.0,9.0,3000.0,162.9302,66.97684,0.142857,12.0
C11204,537.00287,1.0,2275.97,2275.97,0.0,203.75261,0.583333,0.583333,0.0,0.083333,1.0,31.0,3000.0,1575.6978,179.58405,0.166667,12.0
C11205,3222.222,1.0,356.4,356.4,0.0,1709.9731,0.166667,0.166667,0.0,0.166667,5.0,5.0,3500.0,835.31445,1171.5151,0.0,12.0
C11206,7370.258,1.0,0.0,0.0,0.0,1194.996,0.0,0.0,0.0,0.666667,8.0,0.0,7500.0,2278.4578,2202.4917,0.0,12.0
C11207,20.889414,0.636364,244.2,0.0,244.2,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,4000.0,541.81714,72.26144,0.0,12.0
C11208,74.56842,0.454545,600.0,200.0,400.0,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,6000.0,1307.8013,143.73248,1.0,12.0
C11209,1.059103,0.181818,25.5,25.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,563.74805,83.648415,0.5,12.0
C11210,1109.3662,1.0,348.78,348.78,0.0,46.65686,0.714286,0.714286,0.0,0.142857,1.0,9.0,1200.0,438.7334,590.2029,0.0,7.0
C11211,1114.1226,1.0,348.47,224.31,124.16,99.20189,0.583333,0.166667,0.416667,0.083333,1.0,9.0,1200.0,631.493,668.17194,0.0,12.0
C11212,348.96576,1.0,1019.4,444.4,575.0,0.0,1.0,0.25,1.0,0.0,0.0,25.0,1000.0,214.98738,176.52588,0.25,12.0
C11213,949.2598,1.0,0.0,0.0,0.0,59.80774,0.0,0.0,0.0,0.166667,2.0,0.0,1000.0,169.26456,247.98544,0.0,12.0
C11214,6306.5015,1.0,205.03,0.0,205.03,270.4452,0.3,0.0,0.3,0.1,1.0,3.0,14000.0,1646.6354,1705.8197,0.0,10.0
C11215,1393.528,0.818182,0.0,0.0,0.0,1829.2871,0.0,0.0,0.0,0.083333,1.0,0.0,9000.0,638.403,783.2077,0.0,12.0
C11216,364.14062,1.0,1462.38,1462.38,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,2500.0,1858.4353,218.82521,0.083333,12.0
C11217,72.70608,0.272727,508.56,508.56,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,7000.0,2197.4731,217.3228,0.0,12.0
C11219,1688.5211,0.909091,0.0,0.0,0.0,2863.9182,0.0,0.0,0.0,0.181818,5.0,0.0,3000.0,3572.275,411.09982,0.125,11.0
C11220,229.9137,1.0,2406.77,1955.67,451.1,0.0,1.0,1.0,0.5,0.0,0.0,35.0,10000.0,2239.2014,194.72626,1.0,12.0
C11221,123.791794,0.727273,1202.5,0.0,1202.5,0.0,0.666667,0.0,0.583333,0.0,0.0,41.0,2500.0,1623.3473,194.03705,0.833333,12.0
C11222,1786.7076,1.0,0.0,0.0,0.0,1835.1625,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,1612.797,419.39224,0.0,12.0
C11223,971.6816,1.0,133.31,0.0,133.31,148.47539,0.583333,0.0,0.583333,0.166667,2.0,1.0,1000.0,496.15515,716.2238,0.0,12.0
C11224,3959.9128,1.0,0.0,0.0,0.0,158.15993,0.0,0.0,0.0,0.333333,4.0,0.0,4000.0,701.79425,1641.805,0.0,12.0
C11225,1771.0281,0.909091,360.0,360.0,0.0,1836.073,0.090909,0.090909,0.0,0.454545,5.0,1.0,5000.0,4681.869,427.28613,0.1,11.0
C11226,543.35046,0.545455,0.0,0.0,0.0,3493.292,0.0,0.0,0.0,0.166667,8.0,0.0,6000.0,7158.478,612.3993,0.285714,12.0
C11227,189.96944,1.0,2071.55,2001.55,70.0,47.875576,1.0,0.916667,0.166667,0.083333,1.0,19.0,9000.0,1679.9434,191.23453,1.0,12.0
C11228,214.61029,1.0,496.0,0.0,496.0,0.0,1.0,0.0,0.833333,0.0,0.0,12.0,2500.0,739.05115,187.9353,0.083333,12.0
C11229,4.620029,1.0,59.67,0.0,59.67,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,3000.0,60.665897,67.37967,0.0,12.0
C11230,32.779457,1.0,212.58,160.48,52.1,279.52463,0.5,0.333333,0.166667,0.416667,5.0,8.0,1500.0,338.58362,115.81103,0.2,12.0
C11231,2191.3691,1.0,1197.2,869.06,328.14,0.0,0.666667,0.333333,0.416667,0.0,0.0,13.0,4500.0,1643.2697,603.9542,0.0,12.0
C11232,6.824905,0.090909,0.0,0.0,0.0,1150.8909,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,0.0,,0.0,12.0
C11233,23.150436,0.090909,0.0,0.0,0.0,3947.5833,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,0.0,,0.0,12.0
C11234,1893.6119,1.0,22746.81,15795.42,6951.39,0.0,1.0,1.0,1.0,0.0,0.0,140.0,18000.0,22558.285,505.12503,1.0,12.0
C11235,230.93674,0.5,0.0,0.0,0.0,1364.3954,0.0,0.0,0.0,0.125,1.0,0.0,3000.0,4024.82,149.90942,0.0,8.0
C11236,42.58501,1.0,534.26,256.0,278.26,2395.9446,0.333333,0.25,0.083333,0.083333,3.0,6.0,7000.0,3391.718,65.67327,0.666667,12.0
C11237,1060.3857,1.0,5327.61,5327.61,0.0,3467.978,0.833333,0.833333,0.0,0.583333,12.0,53.0,6000.0,8412.649,247.08568,0.9,12.0
C11238,867.72845,1.0,41.07,0.0,41.07,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,1409.283,233.78864,0.0,12.0
C11239,8884.816,1.0,1233.58,1233.58,0.0,13674.244,0.416667,0.416667,0.0,0.75,26.0,7.0,13000.0,5574.9165,4576.5312,0.0,12.0
C11240,77.27314,0.818182,963.61,0.0,963.61,0.0,0.833333,0.0,0.833333,0.0,0.0,14.0,3500.0,1218.4808,162.68073,0.2,12.0
C11241,915.98145,0.909091,2037.24,1587.24,450.0,0.0,0.833333,0.583333,0.666667,0.0,0.0,22.0,3500.0,411.1767,296.88504,0.125,12.0
C11242,177.35516,0.909091,1179.3,997.3,182.0,0.0,0.75,0.5,0.416667,0.0,0.0,13.0,7500.0,815.0194,175.48514,0.714286,12.0
C11243,653.0049,0.818182,2035.29,1259.58,775.71,0.0,0.75,0.5,0.5,0.0,0.0,29.0,9500.0,7590.281,319.6803,0.0,12.0
C11244,3322.315,1.0,676.0,601.0,75.0,0.0,0.5,0.25,0.333333,0.0,0.0,9.0,10000.0,867.5873,753.3959,0.0,12.0
C11245,49.022297,1.0,480.27,0.0,480.27,0.0,1.0,0.0,1.0,0.0,0.0,37.0,2500.0,636.7667,179.23247,1.0,12.0
C11246,5022.776,1.0,2117.05,1947.05,170.0,0.0,0.833333,0.833333,0.166667,0.0,0.0,19.0,7000.0,1588.7947,1082.4829,0.0,12.0
C11247,2.451938,0.090909,37.75,0.0,37.75,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,4000.0,426.0391,117.83386,1.0,12.0
C11248,39.977966,0.3,432.05,432.05,0.0,0.0,0.2,0.2,0.0,0.0,0.0,3.0,10000.0,1282.5343,55.522217,0.0,10.0
C11249,247.06326,1.0,1448.74,0.0,1448.74,0.0,1.0,0.0,1.0,0.0,0.0,23.0,5000.0,1313.8167,183.31064,0.0,12.0
C11250,1327.7751,1.0,534.93,0.0,534.93,114.667854,1.0,0.0,1.0,0.083333,1.0,38.0,1500.0,578.74426,400.73587,0.0,12.0
C11251,2372.8425,1.0,218.0,218.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,6500.0,529.80835,526.40344,0.0,12.0
C11252,2705.1497,1.0,328.61,247.95,80.66,6790.0127,0.333333,0.25,0.083333,0.666667,26.0,6.0,7000.0,4724.802,789.35706,0.083333,12.0
C11253,92.78252,0.2,921.82,921.82,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1200.0,4644.142,68.26236,0.0,10.0
C11254,4.398104,0.181818,76.0,76.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,307.8688,109.152916,0.0,12.0
C11255,9387.614,1.0,0.0,0.0,0.0,7968.2734,0.0,0.0,0.0,0.083333,1.0,0.0,12000.0,2202.1345,2584.5898,0.0,12.0
C11256,156.53677,1.0,1903.66,1788.08,115.58,0.0,0.833333,0.833333,0.166667,0.0,0.0,35.0,9000.0,2093.552,169.81432,1.0,12.0
C11257,233.39374,1.0,2346.94,1829.5,517.44,0.0,0.916667,0.75,0.75,0.0,0.0,39.0,4500.0,2029.2083,155.23543,0.875,12.0
C11258,3597.7283,1.0,1043.0,0.0,1043.0,836.72394,0.583333,0.0,0.5,0.083333,1.0,7.0,6000.0,1222.7712,913.58014,0.0,12.0
C11259,2.549291,0.181818,322.98,322.98,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,9500.0,1210.4298,5.458904,0.0,12.0
C11260,5630.794,1.0,2743.66,2743.66,0.0,2638.8936,0.75,0.75,0.0,0.166667,2.0,23.0,10500.0,1251.7816,1371.1377,0.0,12.0
C11261,1592.1685,1.0,0.0,0.0,0.0,15084.009,0.0,0.0,0.0,0.333333,53.0,0.0,4500.0,11382.366,472.70325,0.166667,12.0
C11262,599.0448,1.0,6528.65,4859.87,1668.78,0.0,1.0,1.0,1.0,0.0,0.0,113.0,12000.0,5779.0796,176.29541,1.0,12.0
C11263,5.801666,0.272727,88.97,33.0,55.97,0.0,0.166667,0.083333,0.083333,0.0,0.0,2.0,2720.0,620.2047,140.09839,1.0,12.0
C11264,31.876387,0.909091,311.05,311.05,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,11.0,6000.0,320.1763,117.97328,1.0,12.0
C11265,41.62028,1.0,689.4,689.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10000.0,718.15857,191.83737,1.0,12.0
C11266,408.7329,0.272727,0.0,0.0,0.0,4799.004,0.0,0.0,0.0,0.083333,1.0,0.0,5000.0,19666.291,678.3621,1.0,12.0
C11267,5.260527,0.272727,263.16,0.0,263.16,0.0,0.416667,0.0,0.333333,0.0,0.0,7.0,6000.0,385.10785,43.89699,0.2,12.0
C11268,238.18443,0.75,2068.15,0.0,2068.15,0.0,0.875,0.0,0.75,0.0,0.0,7.0,4000.0,2143.2231,117.97702,0.833333,8.0
C11269,3437.034,1.0,1858.7,1858.7,0.0,3569.6882,0.583333,0.583333,0.0,0.833333,26.0,18.0,9000.0,6062.4414,1092.3033,0.0,12.0
C11270,341.46753,1.0,3446.96,2831.62,615.34,0.0,1.0,1.0,0.333333,0.0,0.0,46.0,10500.0,3273.2397,187.68123,1.0,12.0
C11271,2500.0298,1.0,1103.5,1103.5,0.0,804.71643,0.333333,0.333333,0.0,0.25,4.0,8.0,8500.0,617.47186,648.2289,0.0,12.0
C11272,1.019189,0.090909,87.02,0.0,87.02,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,15500.0,0.0,,0.0,12.0
C11273,6477.3,1.0,0.0,0.0,0.0,2436.195,0.0,0.0,0.0,0.666667,8.0,0.0,11500.0,2480.0918,1572.0405,0.0,12.0
C11274,1037.6536,1.0,584.4,0.0,584.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,572.9119,519.804,0.0,12.0
C11275,1134.7266,1.0,0.0,0.0,0.0,19.555002,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,78.603134,7639.5757,0.0,12.0
C11276,1564.1803,1.0,942.22,773.6,168.62,397.7115,1.0,0.5,1.0,0.25,3.0,36.0,2200.0,2852.5842,759.1077,0.0,12.0
C11277,55.58459,0.818182,395.05,150.05,245.0,0.0,0.416667,0.25,0.166667,0.0,0.0,6.0,5500.0,531.9538,81.36494,0.111111,12.0
C11278,61.10973,1.0,438.8,0.0,438.8,0.0,1.0,0.0,0.9,0.0,0.0,10.0,1500.0,367.5948,147.92151,0.75,10.0
C11279,5.340221,0.454545,35.97,35.97,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,83.09384,97.06954,0.0,12.0
C11280,2593.1157,1.0,0.0,0.0,0.0,3553.2039,0.0,0.0,0.0,0.666667,19.0,0.0,6000.0,2420.9265,763.87714,0.0,12.0
C11281,12.40875,0.3,85.5,85.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1500.0,414.01047,72.47544,0.0,10.0
C11282,1548.2241,1.0,696.63,696.63,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1800.0,588.32996,918.3506,0.0,12.0
C11283,1547.1544,1.0,0.0,0.0,0.0,39.346046,0.0,0.0,0.0,0.166667,2.0,0.0,1700.0,438.44635,738.2733,0.0,12.0
C11284,527.965,1.0,2808.2,1332.96,1475.24,0.0,1.0,0.583333,1.0,0.0,0.0,71.0,7000.0,2823.3137,175.39497,0.583333,12.0
C11285,998.23145,1.0,1622.23,872.26,749.97,0.0,1.0,0.916667,0.916667,0.0,0.0,54.0,2500.0,987.086,203.83871,0.0,12.0
C11286,5220.637,1.0,2911.02,1647.3,1263.72,1992.3868,1.0,0.833333,1.0,0.166667,4.0,85.0,6000.0,2044.0477,1313.5476,0.0,12.0
C11287,395.81906,0.888889,37.0,0.0,37.0,0.0,0.111111,0.0,0.111111,0.0,0.0,2.0,2500.0,243.49559,159.29742,0.0,9.0
C11288,1739.6661,1.0,0.0,0.0,0.0,2878.7378,0.0,0.0,0.0,0.333333,7.0,0.0,4500.0,5130.544,531.0716,0.083333,12.0
C11289,1382.1681,1.0,0.0,0.0,0.0,190.76799,0.0,0.0,0.0,0.416667,8.0,0.0,1500.0,598.9685,404.95047,0.0,12.0
C11290,11.047149,0.545455,180.5,0.0,180.5,0.0,0.5,0.0,0.333333,0.0,0.0,8.0,4000.0,269.95297,173.69664,0.75,12.0
C11291,1121.8333,1.0,2940.0,750.0,2190.0,0.0,1.0,0.083333,0.916667,0.0,0.0,13.0,3500.0,1279.4602,365.8728,0.3,12.0
C11292,1222.0831,1.0,1492.21,722.91,769.3,0.0,1.0,0.5,0.916667,0.0,0.0,27.0,7000.0,1409.1562,287.15063,0.0,12.0
C11293,3850.2063,1.0,2434.5,2372.1,62.4,6742.42,0.5,0.333333,0.166667,0.666667,22.0,22.0,9000.0,6120.3237,1803.2157,0.0,12.0
C11294,51.640785,0.727273,434.72,99.0,335.72,0.0,0.583333,0.083333,0.583333,0.0,0.0,9.0,4500.0,998.9611,153.21646,1.0,12.0
C11295,621.3867,0.571429,178.83,178.83,0.0,913.3923,0.285714,0.285714,0.0,0.142857,1.0,4.0,1200.0,96.01139,128.7256,0.0,7.0
C11296,1096.9496,1.0,227.55,227.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,2500.0,397.83676,352.17313,0.0,12.0
C11297,75.03933,0.272727,588.05,588.05,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,5.0,9000.0,707.3865,18.113016,0.0,12.0
C11298,939.1028,0.363636,0.0,0.0,0.0,3470.9395,0.0,0.0,0.0,0.166667,4.0,0.0,4000.0,501.8278,855.39844,0.0,12.0
C11299,2321.8464,1.0,2675.0,2675.0,0.0,2357.9626,0.666667,0.666667,0.0,0.166667,4.0,22.0,2500.0,5458.0815,3043.7158,0.083333,12.0
C11300,4010.622,1.0,40040.71,24543.52,15497.19,0.0,1.0,1.0,1.0,0.0,0.0,358.0,18000.0,33994.727,703.50323,1.0,12.0
C11301,139.5114,1.0,1247.75,137.84,1109.91,404.4419,1.0,0.166667,1.0,0.166667,2.0,31.0,5000.0,2017.6503,185.22124,0.5,12.0
C11302,25.698927,0.909091,244.0,0.0,244.0,197.3778,1.0,0.0,1.0,0.083333,1.0,16.0,7000.0,383.15085,92.41758,0.333333,12.0
C11303,1856.591,1.0,0.0,0.0,0.0,2622.2935,0.0,0.0,0.0,0.333333,7.0,0.0,3000.0,2356.7903,700.5785,0.0,12.0
C11304,18.776308,0.5,59.0,59.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,1.0,1200.0,127.623055,55.55323,0.0,6.0
C11305,2596.4553,1.0,0.0,0.0,0.0,1689.7119,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,714.50354,818.65485,0.0,12.0
C11306,6619.1484,1.0,35.92,0.0,35.92,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,13500.0,2071.6433,1797.588,0.0,12.0
C11307,317.65756,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,47.0,16500.0,4028.3806,179.19571,0.916667,12.0
C11308,6912.4316,1.0,1483.9,1483.9,0.0,4848.1113,1.0,1.0,0.0,0.25,4.0,12.0,14500.0,2701.4666,1690.0305,0.0,12.0
C11309,12.00682,1.0,126.0,0.0,126.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,171.83719,105.32374,0.333333,12.0
C11310,173.94011,0.5,958.5,958.5,0.0,404.99146,0.3,0.3,0.0,0.1,2.0,6.0,16000.0,3213.8484,76.80693,1.0,10.0
C11311,661.19946,0.545455,150.0,150.0,0.0,1344.2279,0.083333,0.083333,0.0,0.25,8.0,1.0,2500.0,290.37238,340.78775,0.0,12.0
C11312,12.659909,0.272727,5252.04,2501.0,2751.04,0.0,1.0,0.166667,1.0,0.0,0.0,40.0,7350.0,4086.0117,29.259869,0.083333,12.0
C11313,2425.8362,1.0,3502.99,2968.85,534.14,0.0,1.0,0.833333,0.416667,0.0,0.0,74.0,7000.0,3871.9832,587.74493,0.0,12.0
C11314,27.263365,1.0,231.0,0.0,231.0,0.0,0.916667,0.0,0.833333,0.0,0.0,11.0,5000.0,174.58943,151.41264,0.181818,12.0
C11315,208.19101,1.0,2395.88,1516.09,879.79,0.0,1.0,1.0,0.75,0.0,0.0,63.0,5000.0,2131.7595,177.89854,0.75,12.0
C11316,12.654903,0.4,120.0,0.0,120.0,0.0,0.3,0.0,0.2,0.0,0.0,3.0,4500.0,291.5985,74.69839,1.0,10.0
C11317,1727.3335,1.0,560.75,168.65,392.1,0.0,0.454545,0.181818,0.363636,0.0,0.0,11.0,2500.0,509.8253,599.94934,0.0,11.0
C11318,1727.2952,1.0,719.76,626.53,93.23,0.0,0.583333,0.166667,0.416667,0.0,0.0,12.0,1800.0,724.4379,732.30994,0.0,12.0
C11319,801.1103,1.0,4276.89,1734.5,2542.39,0.0,1.0,0.333333,0.916667,0.0,0.0,58.0,7500.0,4750.9473,195.58302,0.083333,12.0
C11320,144.12923,0.727273,949.59,272.0,677.59,0.0,0.5,0.25,0.333333,0.0,0.0,11.0,4000.0,999.7114,121.912796,0.1,12.0
C11321,1497.1298,1.0,2571.48,1867.92,703.56,0.0,0.833333,0.333333,0.666667,0.0,0.0,26.0,2500.0,3177.1196,851.60034,0.0,12.0
C11322,1770.0726,1.0,0.0,0.0,0.0,781.6166,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,1390.7814,845.9273,0.0,12.0
C11323,43.12406,0.727273,491.43,491.43,0.0,0.0,0.545455,0.545455,0.0,0.0,0.0,7.0,2100.0,714.7206,129.56245,1.0,11.0
C11324,200.97145,1.0,569.68,291.7,277.98,0.0,0.333333,0.083333,0.25,0.0,0.0,10.0,4000.0,311.30008,128.75179,0.0,12.0
C11325,3.574463,0.818182,576.0,0.0,576.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,498.7881,,0.0,12.0
C11326,5086.3335,1.0,548.89,548.89,0.0,7298.3115,0.166667,0.166667,0.0,0.5,11.0,3.0,8500.0,7327.59,1146.6304,0.0,12.0
C11327,1469.2128,1.0,220.69,64.09,156.6,0.0,0.454545,0.090909,0.272727,0.0,0.0,6.0,2000.0,416.172,481.88776,0.0,11.0
C11328,80.05457,0.454545,315.0,315.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,300.0,1054.9774,190.13156,0.0,12.0
C11329,249.1406,1.0,655.94,223.0,432.94,0.0,0.75,0.083333,0.75,0.0,0.0,17.0,10500.0,907.60443,200.87881,0.0,12.0
C11330,505.31323,1.0,4471.79,2875.13,1596.66,298.02524,1.0,1.0,0.916667,0.083333,1.0,74.0,14500.0,4393.044,188.51617,0.833333,12.0
C11331,396.4195,1.0,4349.34,4349.34,0.0,0.0,0.916667,0.916667,0.0,0.0,0.0,14.0,5000.0,4381.4536,163.37032,1.0,12.0
C11332,5858.617,1.0,2761.41,2484.65,276.76,0.0,1.0,0.666667,0.666667,0.0,0.0,24.0,11000.0,1919.2074,1365.6273,0.0,12.0
C11334,1790.7074,0.727273,1368.0,1368.0,0.0,2126.381,0.083333,0.083333,0.0,0.25,7.0,2.0,3500.0,672.6148,979.6832,0.0,12.0
C11335,2006.218,1.0,4572.63,3484.5,1088.13,0.0,0.5,0.416667,0.25,0.0,0.0,28.0,6500.0,1670.2025,1842.366,0.0,12.0
C11336,4609.2104,1.0,335.0,335.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,6344.6187,1785.2224,0.083333,12.0
C11337,123.08958,1.0,1150.78,1127.78,23.0,0.0,1.0,1.0,0.083333,0.0,0.0,81.0,14500.0,1035.0287,179.68533,0.9,12.0
C11338,3950.9878,1.0,699.44,699.44,0.0,444.0774,1.0,1.0,0.0,0.166667,3.0,13.0,4000.0,994.40576,1817.6989,0.0,12.0
C11339,2628.5117,1.0,273.0,273.0,0.0,342.8748,0.583333,0.583333,0.0,0.083333,1.0,7.0,7500.0,4613.453,1148.3538,0.0,12.0
C11340,31.47318,0.272727,220.5,220.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3750.0,1199.4752,89.23165,0.0,12.0
C11341,421.47595,1.0,2218.26,0.0,2218.26,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,4500.0,2031.7399,4522.229,0.0,12.0
C11342,5561.206,1.0,1120.29,965.09,155.2,0.0,0.666667,0.583333,0.583333,0.0,0.0,19.0,6000.0,2013.6211,2741.0964,0.0,12.0
C11343,2138.186,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2500.0,728.8922,755.461,0.0,12.0
C11344,275.95657,0.363636,1943.1,1644.79,298.31,0.0,0.333333,0.25,0.25,0.0,0.0,10.0,1800.0,5018.331,268.7604,0.333333,12.0
C11345,2894.3484,1.0,657.71,310.7,347.01,3384.7727,1.0,0.166667,0.916667,0.583333,17.0,21.0,3500.0,3166.7656,1006.61475,0.0,12.0
C11346,15.173238,0.666667,316.91,316.91,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,6.0,11000.0,348.33438,71.08943,1.0,6.0
C11347,541.2408,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0.0,97.0,16000.0,6850.328,200.16998,1.0,12.0
C11348,1426.8702,1.0,0.0,0.0,0.0,98.6879,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,324.97095,642.6297,0.0,12.0
C11349,373.24316,0.909091,3603.23,3603.23,0.0,0.0,0.75,0.75,0.0,0.0,0.0,24.0,6000.0,4752.6997,170.2427,1.0,12.0
C11350,3892.3528,1.0,6068.82,5368.71,700.11,1806.0569,0.75,0.583333,0.333333,0.333333,12.0,61.0,7500.0,4417.8257,1764.68,0.0,12.0
C11351,1172.3442,1.0,454.21,0.0,454.21,0.0,0.916667,0.0,0.916667,0.0,0.0,21.0,1000.0,447.20294,8791.735,0.0,12.0
C11352,1786.8469,1.0,0.0,0.0,0.0,9177.926,0.0,0.0,0.0,0.75,11.0,0.0,6000.0,4203.245,335.65762,0.166667,8.0
C11353,272.7004,1.0,3298.55,2520.55,778.0,0.0,0.833333,0.833333,0.166667,0.0,0.0,33.0,16000.0,3629.8364,194.46027,0.75,12.0
